TLALPAN,31,2,8/23/2013
VENUSTIANO CARRANZA,2,8,8/23/2013
VENUSTIANO CARRANZA,3,6,8/23/2013
XOCHIMILCO,32,8,8/23/2013
ALVARO OBREGON,38,4,8/24/2013
ALVARO OBREGON,17,3,8/24/2013
ALVARO OBREGON,18,3,8/24/2013
AZCAPOTZALCO,19,4,8/24/2013
BENITO JUAREZ,45,5,8/24/2013
BENITO JUAREZ,10,2,8/24/2013
COYOACAN,20,9,8/24/2013
CUAJIMALPA DE MORELOS,21,2,8/24/2013
CUAUHTEMOC,1,4,8/24/2013
CUAUHTEMOC,14,4,8/24/2013
CUAUHTEMOC,0,3,8/24/2013
CUAUHTEMOC,8,1,8/24/2013
CUAUHTEMOC,7,1,8/24/2013
GUSTAVO A. MADERO,23,9,8/24/2013
GUSTAVO A. MADERO,33,4,8/24/2013
GUSTAVO A. MADERO,22,3,8/24/2013
GUSTAVO A. MADERO,50,2,8/24/2013
IZTACALCO,24,2,8/24/2013
IZTACALCO,34,1,8/24/2013
IZTAPALAPA,26,7,8/24/2013
IZTAPALAPA,25,2,8/24/2013
MIGUEL HIDALGO,11,114,8/24/2013
MIGUEL HIDALGO,9,95,8/24/2013
MIGUEL HIDALGO,16,4,8/24/2013
TLAHUAC,4,4,8/24/2013
TLALPAN,30,4,8/24/2013
TLALPAN,31,2,8/24/2013
VENUSTIANO CARRANZA,2,5,8/24/2013
IZTAPALAPA,25,1,8/25/2013
TLALPAN,35,1,8/25/2013
ALVARO OBREGON,18,1,8/26/2013
BENITO JUAREZ,51,2,8/26/2013
CUAUHTEMOC,1,6,8/26/2013
CUAUHTEMOC,6,1,8/26/2013
CUAUHTEMOC,7,1,8/26/2013
GUSTAVO A. MADERO,13,1,8/26/2013
GUSTAVO A. MADERO,50,1,8/26/2013
IZTACALCO,34,2,8/26/2013
IZTAPALAPA,26,2,8/26/2013
IZTAPALAPA,48,1,8/26/2013
MIGUEL HIDALGO,16,3,8/26/2013
MIGUEL HIDALGO,11,3,8/26/2013
MIGUEL HIDALGO,41,1,8/26/2013
TLAHUAC,29,1,8/26/2013
TLALPAN,35,1,8/26/2013
AZCAPOTZALCO,19,3,8/27/2013
BENITO JUAREZ,51,1,8/27/2013
CUAUHTEMOC,1,2,8/27/2013
GUSTAVO A. MADERO,23,5,8/27/2013
GUSTAVO A. MADERO,22,1,8/27/2013
IZTAPALAPA,26,1,8/27/2013
MIGUEL HIDALGO,9,3,8/27/2013
MIGUEL HIDALGO,11,1,8/27/2013
TLAHUAC,4,4,8/27/2013
VENUSTIANO CARRANZA,2,1,8/27/2013
ALVARO OBREGON,18,6,8/28/2013
ALVARO OBREGON,17,3,8/28/2013
BENITO JUAREZ,51,4,8/28/2013
BENITO JUAREZ,10,3,8/28/2013
COYOACAN,20,13,8/28/2013
COYOACAN,37,2,8/28/2013
CUAUHTEMOC,7,5,8/28/2013
CUAUHTEMOC,1,3,8/28/2013
CUAUHTEMOC,8,1,8/28/2013
GUSTAVO A. MADERO,13,5,8/28/2013
GUSTAVO A. MADERO,22,4,8/28/2013
GUSTAVO A. MADERO,33,4,8/28/2013
GUSTAVO A. MADERO,23,3,8/28/2013
IZTACALCO,24,6,8/28/2013
IZTACALCO,34,2,8/28/2013
IZTAPALAPA,25,8,8/28/2013
IZTAPALAPA,26,3,8/28/2013
IZTAPALAPA,40,2,8/28/2013
MIGUEL HIDALGO,16,3,8/28/2013
MIGUEL HIDALGO,9,2,8/28/2013
TLAHUAC,4,3,8/28/2013
TLALPAN,35,5,8/28/2013
TLALPAN,30,4,8/28/2013
VENUSTIANO CARRANZA,2,3,8/28/2013
ALVARO OBREGON,17,3,8/29/2013
AZCAPOTZALCO,47,6,8/29/2013
AZCAPOTZALCO,36,2,8/29/2013
AZCAPOTZALCO,19,1,8/29/2013
BENITO JUAREZ,12,6,8/29/2013
BENITO JUAREZ,51,4,8/29/2013
BENITO JUAREZ,10,3,8/29/2013
COYOACAN,20,10,8/29/2013
CUAJIMALPA DE MORELOS,21,5,8/29/2013
CUAUHTEMOC,0,8,8/29/2013
CUAUHTEMOC,6,1,8/29/2013
CUAUHTEMOC,14,1,8/29/2013
CUAUHTEMOC,8,1,8/29/2013
GUSTAVO A. MADERO,23,5,8/29/2013
GUSTAVO A. MADERO,13,3,8/29/2013
GUSTAVO A. MADERO,22,3,8/29/2013
GUSTAVO A. MADERO,50,1,8/29/2013
GUSTAVO A. MADERO,33,1,8/29/2013
IZTACALCO,34,2,8/29/2013
IZTACALCO,24,1,8/29/2013
IZTAPALAPA,48,3,8/29/2013
IZTAPALAPA,40,1,8/29/2013
IZTAPALAPA,26,1,8/29/2013
MAGDALENA CONTRERAS,27,9,8/29/2013
MIGUEL HIDALGO,16,3,8/29/2013
MIGUEL HIDALGO,11,1,8/29/2013
TLAHUAC,29,6,8/29/2013
TLALPAN,35,6,8/29/2013
TLALPAN,30,4,8/29/2013
VENUSTIANO CARRANZA,2,1,8/29/2013
XOCHIMILCO,32,8,8/29/2013
ALVARO OBREGON,38,8,8/30/2013
ALVARO OBREGON,17,4,8/30/2013
ALVARO OBREGON,18,2,8/30/2013
AZCAPOTZALCO,19,10,8/30/2013
AZCAPOTZALCO,36,7,8/30/2013
BENITO JUAREZ,51,6,8/30/2013
BENITO JUAREZ,45,3,8/30/2013
BENITO JUAREZ,10,2,8/30/2013
COYOACAN,20,11,8/30/2013
COYOACAN,37,1,8/30/2013
CUAJIMALPA DE MORELOS,21,4,8/30/2013
CUAUHTEMOC,0,8,8/30/2013
CUAUHTEMOC,1,5,8/30/2013
CUAUHTEMOC,8,4,8/30/2013
CUAUHTEMOC,14,3,8/30/2013
CUAUHTEMOC,7,3,8/30/2013
GUSTAVO A. MADERO,50,10,8/30/2013
GUSTAVO A. MADERO,13,10,8/30/2013
GUSTAVO A. MADERO,33,6,8/30/2013
GUSTAVO A. MADERO,22,1,8/30/2013
IZTACALCO,24,5,8/30/2013
IZTACALCO,34,2,8/30/2013
IZTAPALAPA,26,15,8/30/2013
IZTAPALAPA,40,12,8/30/2013
IZTAPALAPA,25,9,8/30/2013
IZTAPALAPA,48,1,8/30/2013
MIGUEL HIDALGO,11,3,8/30/2013
MIGUEL HIDALGO,9,2,8/30/2013
MIGUEL HIDALGO,43,1,8/30/2013
MILPA ALTA,28,8,8/30/2013
TLAHUAC,4,9,8/30/2013
TLAHUAC,29,8,8/30/2013
TLALPAN,35,9,8/30/2013
TLALPAN,30,4,8/30/2013
TLALPAN,5,2,8/30/2013
VENUSTIANO CARRANZA,2,7,8/30/2013
XOCHIMILCO,32,8,8/30/2013
ALVARO OBREGON,17,6,8/31/2013
ALVARO OBREGON,38,6,8/31/2013
ALVARO OBREGON,46,1,8/31/2013
AZCAPOTZALCO,19,8,8/31/2013
BENITO JUAREZ,45,3,8/31/2013
BENITO JUAREZ,51,2,8/31/2013
BENITO JUAREZ,10,1,8/31/2013
COYOACAN,20,11,8/31/2013
CUAUHTEMOC,1,5,8/31/2013
CUAUHTEMOC,0,1,8/31/2013
CUAUHTEMOC,7,1,8/31/2013
CUAUHTEMOC,8,1,8/31/2013
GUSTAVO A. MADERO,50,5,8/31/2013
GUSTAVO A. MADERO,22,4,8/31/2013
GUSTAVO A. MADERO,33,4,8/31/2013
GUSTAVO A. MADERO,23,3,8/31/2013
IZTAPALAPA,25,4,8/31/2013
IZTAPALAPA,40,1,8/31/2013
IZTAPALAPA,26,1,8/31/2013
MIGUEL HIDALGO,11,5,8/31/2013
MIGUEL HIDALGO,9,3,8/31/2013
MIGUEL HIDALGO,16,2,8/31/2013
MILPA ALTA,28,3,8/31/2013
TLAHUAC,29,5,8/31/2013
TLALPAN,35,5,8/31/2013
TLALPAN,30,2,8/31/2013
VENUSTIANO CARRANZA,2,3,8/31/2013
XOCHIMILCO,32,4,8/31/2013
CUAJIMALPA DE MORELOS,44,1,9/1/2013
GUSTAVO A. MADERO,33,1,9/1/2013
MIGUEL HIDALGO,16,3,9/1/2013
CUAUHTEMOC,1,1,9/2/2013
IZTACALCO,34,1,9/2/2013
IZTAPALAPA,40,2,9/2/2013
MIGUEL HIDALGO,41,1,9/2/2013
ALVARO OBREGON,17,3,9/3/2013
AZCAPOTZALCO,19,2,9/3/2013
BENITO JUAREZ,12,6,9/3/2013
BENITO JUAREZ,51,3,9/3/2013
BENITO JUAREZ,10,1,9/3/2013
BENITO JUAREZ,45,1,9/3/2013
CUAJIMALPA DE MORELOS,44,4,9/3/2013
CUAUHTEMOC,1,2,9/3/2013
CUAUHTEMOC,14,2,9/3/2013
CUAUHTEMOC,8,1,9/3/2013
CUAUHTEMOC,7,1,9/3/2013
GUSTAVO A. MADERO,23,4,9/3/2013
GUSTAVO A. MADERO,13,3,9/3/2013
GUSTAVO A. MADERO,22,2,9/3/2013
IZTACALCO,34,1,9/3/2013
IZTAPALAPA,48,1,9/3/2013
IZTAPALAPA,26,1,9/3/2013
MIGUEL HIDALGO,42,1,9/3/2013
MIGUEL HIDALGO,16,1,9/3/2013
TLAHUAC,4,2,9/3/2013
TLALPAN,31,6,9/3/2013
VENUSTIANO CARRANZA,2,3,9/3/2013
VENUSTIANO CARRANZA,3,1,9/3/2013
ALVARO OBREGON,18,4,9/4/2013
ALVARO OBREGON,17,2,9/4/2013
AZCAPOTZALCO,47,4,9/4/2013
BENITO JUAREZ,51,4,9/4/2013
BENITO JUAREZ,10,3,9/4/2013
COYOACAN,20,14,9/4/2013
COYOACAN,37,5,9/4/2013
CUAJIMALPA DE MORELOS,21,1,9/4/2013
CUAUHTEMOC,8,3,9/4/2013
CUAUHTEMOC,0,2,9/4/2013
CUAUHTEMOC,6,1,9/4/2013
GUSTAVO A. MADERO,33,5,9/4/2013
GUSTAVO A. MADERO,13,3,9/4/2013
IZTACALCO,24,3,9/4/2013
IZTACALCO,34,2,9/4/2013
IZTAPALAPA,25,9,9/4/2013
IZTAPALAPA,40,2,9/4/2013
IZTAPALAPA,26,1,9/4/2013
MIGUEL HIDALGO,16,2,9/4/2013
MIGUEL HIDALGO,9,1,9/4/2013
MIGUEL HIDALGO,11,1,9/4/2013
TLAHUAC,4,21,9/4/2013
TLALPAN,35,8,9/4/2013
TLALPAN,30,4,9/4/2013
TLALPAN,31,3,9/4/2013
VENUSTIANO CARRANZA,2,4,9/4/2013
VENUSTIANO CARRANZA,3,2,9/4/2013
ALVARO OBREGON,18,5,9/5/2013
ALVARO OBREGON,17,4,9/5/2013
ALVARO OBREGON,46,1,9/5/2013
AZCAPOTZALCO,47,5,9/5/2013
BENITO JUAREZ,12,5,9/5/2013
BENITO JUAREZ,51,2,9/5/2013
BENITO JUAREZ,10,1,9/5/2013
COYOACAN,20,11,9/5/2013
CUAUHTEMOC,0,7,9/5/2013
CUAUHTEMOC,8,5,9/5/2013
CUAUHTEMOC,7,1,9/5/2013
CUAUHTEMOC,1,1,9/5/2013
CUAUHTEMOC,6,1,9/5/2013
GUSTAVO A. MADERO,23,6,9/5/2013
GUSTAVO A. MADERO,22,5,9/5/2013
GUSTAVO A. MADERO,33,1,9/5/2013
GUSTAVO A. MADERO,13,1,9/5/2013
IZTACALCO,24,4,9/5/2013
IZTACALCO,34,2,9/5/2013
IZTAPALAPA,25,7,9/5/2013
IZTAPALAPA,48,4,9/5/2013
IZTAPALAPA,26,2,9/5/2013
IZTAPALAPA,40,1,9/5/2013
MAGDALENA CONTRERAS,27,10,9/5/2013
MIGUEL HIDALGO,16,2,9/5/2013
MIGUEL HIDALGO,11,1,9/5/2013
MIGUEL HIDALGO,9,1,9/5/2013
TLAHUAC,29,6,9/5/2013
TLALPAN,30,4,9/5/2013
TLALPAN,31,3,9/5/2013
VENUSTIANO CARRANZA,2,4,9/5/2013
VENUSTIANO CARRANZA,3,4,9/5/2013
XOCHIMILCO,32,9,9/5/2013
ALVARO OBREGON,18,8,9/6/2013
ALVARO OBREGON,38,4,9/6/2013
ALVARO OBREGON,17,2,9/6/2013
AZCAPOTZALCO,19,9,9/6/2013
AZCAPOTZALCO,36,2,9/6/2013
BENITO JUAREZ,51,10,9/6/2013
BENITO JUAREZ,45,3,9/6/2013
BENITO JUAREZ,10,2,9/6/2013
COYOACAN,20,13,9/6/2013
COYOACAN,37,1,9/6/2013
CUAJIMALPA DE MORELOS,21,7,9/6/2013
CUAUHTEMOC,0,55,9/6/2013
CUAUHTEMOC,1,5,9/6/2013
CUAUHTEMOC,7,4,9/6/2013
CUAUHTEMOC,8,4,9/6/2013
CUAUHTEMOC,14,2,9/6/2013
GUSTAVO A. MADERO,33,5,9/6/2013
GUSTAVO A. MADERO,22,4,9/6/2013
GUSTAVO A. MADERO,13,4,9/6/2013
GUSTAVO A. MADERO,50,4,9/6/2013
GUSTAVO A. MADERO,23,3,9/6/2013
IZTACALCO,34,7,9/6/2013
IZTACALCO,24,4,9/6/2013
IZTAPALAPA,26,15,9/6/2013
IZTAPALAPA,40,11,9/6/2013
IZTAPALAPA,25,9,9/6/2013
IZTAPALAPA,48,1,9/6/2013
MIGUEL HIDALGO,9,5,9/6/2013
MIGUEL HIDALGO,11,5,9/6/2013
MILPA ALTA,28,7,9/6/2013
TLAHUAC,29,7,9/6/2013
TLAHUAC,4,6,9/6/2013
TLALPAN,35,9,9/6/2013
TLALPAN,5,3,9/6/2013
TLALPAN,31,1,9/6/2013
VENUSTIANO CARRANZA,2,9,9/6/2013
VENUSTIANO CARRANZA,3,9,9/6/2013
XOCHIMILCO,32,10,9/6/2013
ALVARO OBREGON,18,7,9/7/2013
ALVARO OBREGON,17,4,9/7/2013
ALVARO OBREGON,38,3,9/7/2013
ALVARO OBREGON,46,1,9/7/2013
AZCAPOTZALCO,19,8,9/7/2013
AZCAPOTZALCO,36,2,9/7/2013
BENITO JUAREZ,45,6,9/7/2013
BENITO JUAREZ,10,5,9/7/2013
BENITO JUAREZ,51,1,9/7/2013
COYOACAN,20,10,9/7/2013
COYOACAN,37,5,9/7/2013
CUAJIMALPA DE MORELOS,21,1,9/7/2013
CUAUHTEMOC,7,6,9/7/2013
CUAUHTEMOC,1,5,9/7/2013
CUAUHTEMOC,0,4,9/7/2013
CUAUHTEMOC,8,2,9/7/2013
CUAUHTEMOC,14,1,9/7/2013
GUSTAVO A. MADERO,23,7,9/7/2013
GUSTAVO A. MADERO,50,5,9/7/2013
GUSTAVO A. MADERO,22,5,9/7/2013
GUSTAVO A. MADERO,33,1,9/7/2013
IZTACALCO,24,3,9/7/2013
IZTACALCO,34,1,9/7/2013
IZTAPALAPA,25,4,9/7/2013
IZTAPALAPA,26,3,9/7/2013
IZTAPALAPA,48,1,9/7/2013
MIGUEL HIDALGO,11,7,9/7/2013
MIGUEL HIDALGO,16,3,9/7/2013
MIGUEL HIDALGO,9,2,9/7/2013
TLAHUAC,29,6,9/7/2013
TLALPAN,30,5,9/7/2013
TLALPAN,35,3,9/7/2013
TLALPAN,31,2,9/7/2013
VENUSTIANO CARRANZA,2,3,9/7/2013
XOCHIMILCO,32,4,9/7/2013
CUAUHTEMOC,0,1,9/8/2013
ALVARO OBREGON,17,1,9/9/2013
AZCAPOTZALCO,19,1,9/9/2013
BENITO JUAREZ,51,7,9/9/2013
BENITO JUAREZ,10,1,9/9/2013
BENITO JUAREZ,45,1,9/9/2013
CUAUHTEMOC,0,40,9/9/2013
CUAUHTEMOC,1,7,9/9/2013
CUAUHTEMOC,8,2,9/9/2013
CUAUHTEMOC,6,2,9/9/2013
CUAUHTEMOC,7,1,9/9/2013
GUSTAVO A. MADERO,33,1,9/9/2013
IZTACALCO,34,1,9/9/2013
IZTAPALAPA,26,2,9/9/2013
IZTAPALAPA,40,1,9/9/2013
MIGUEL HIDALGO,41,3,9/9/2013
MIGUEL HIDALGO,16,3,9/9/2013
MIGUEL HIDALGO,11,1,9/9/2013
MIGUEL HIDALGO,9,1,9/9/2013
MILPA ALTA,28,1,9/9/2013
TLALPAN,31,4,9/9/2013
VENUSTIANO CARRANZA,2,3,9/9/2013
AZCAPOTZALCO,47,1,9/10/2013
BENITO JUAREZ,51,5,9/10/2013
BENITO JUAREZ,10,4,9/10/2013
CUAUHTEMOC,7,2,9/10/2013
GUSTAVO A. MADERO,23,5,9/10/2013
GUSTAVO A. MADERO,33,1,9/10/2013
IZTACALCO,34,3,9/10/2013
IZTAPALAPA,48,3,9/10/2013
IZTAPALAPA,26,1,9/10/2013
MIGUEL HIDALGO,9,3,9/10/2013
MIGUEL HIDALGO,11,2,9/10/2013
MIGUEL HIDALGO,42,1,9/10/2013
TLAHUAC,4,2,9/10/2013
TLALPAN,31,2,9/10/2013
VENUSTIANO CARRANZA,3,1,9/10/2013
ALVARO OBREGON,18,8,9/11/2013
ALVARO OBREGON,17,3,9/11/2013
AZCAPOTZALCO,47,1,9/11/2013
BENITO JUAREZ,10,4,9/11/2013
BENITO JUAREZ,51,2,9/11/2013
COYOACAN,20,11,9/11/2013
COYOACAN,37,4,9/11/2013
CUAJIMALPA DE MORELOS,21,2,9/11/2013
CUAUHTEMOC,6,2,9/11/2013
CUAUHTEMOC,7,1,9/11/2013
GUSTAVO A. MADERO,33,6,9/11/2013
GUSTAVO A. MADERO,50,3,9/11/2013
GUSTAVO A. MADERO,13,3,9/11/2013
GUSTAVO A. MADERO,22,2,9/11/2013
GUSTAVO A. MADERO,23,1,9/11/2013
IZTACALCO,34,1,9/11/2013
IZTAPALAPA,25,9,9/11/2013
IZTAPALAPA,26,2,9/11/2013
MIGUEL HIDALGO,9,3,9/11/2013
MILPA ALTA,28,1,9/11/2013
TLAHUAC,4,2,9/11/2013
TLALPAN,35,8,9/11/2013
TLALPAN,30,5,9/11/2013
TLALPAN,31,1,9/11/2013
VENUSTIANO CARRANZA,2,1,9/11/2013
XOCHIMILCO,32,1,9/11/2013
ALVARO OBREGON,18,6,9/12/2013
ALVARO OBREGON,17,4,9/12/2013
AZCAPOTZALCO,47,5,9/12/2013
AZCAPOTZALCO,36,3,9/12/2013
BENITO JUAREZ,12,6,9/12/2013
BENITO JUAREZ,51,4,9/12/2013
BENITO JUAREZ,10,4,9/12/2013
COYOACAN,20,10,9/12/2013
CUAJIMALPA DE MORELOS,21,1,9/12/2013
CUAUHTEMOC,0,7,9/12/2013
CUAUHTEMOC,7,3,9/12/2013
CUAUHTEMOC,6,2,9/12/2013
CUAUHTEMOC,14,1,9/12/2013
CUAUHTEMOC,1,1,9/12/2013
GUSTAVO A. MADERO,50,5,9/12/2013
GUSTAVO A. MADERO,23,4,9/12/2013
GUSTAVO A. MADERO,13,3,9/12/2013
GUSTAVO A. MADERO,22,2,9/12/2013
IZTACALCO,24,3,9/12/2013
IZTACALCO,34,2,9/12/2013
IZTAPALAPA,26,10,9/12/2013
IZTAPALAPA,25,7,9/12/2013
IZTAPALAPA,48,4,9/12/2013
MAGDALENA CONTRERAS,27,10,9/12/2013
MIGUEL HIDALGO,11,3,9/12/2013
MIGUEL HIDALGO,16,1,9/12/2013
TLAHUAC,29,5,9/12/2013
TLALPAN,30,4,9/12/2013
TLALPAN,31,2,9/12/2013
VENUSTIANO CARRANZA,3,3,9/12/2013
VENUSTIANO CARRANZA,2,1,9/12/2013
XOCHIMILCO,32,9,9/12/2013
ALVARO OBREGON,38,8,9/13/2013
ALVARO OBREGON,18,5,9/13/2013
ALVARO OBREGON,17,2,9/13/2013
AZCAPOTZALCO,36,2,9/13/2013
BENITO JUAREZ,51,8,9/13/2013
BENITO JUAREZ,45,3,9/13/2013
BENITO JUAREZ,10,2,9/13/2013
COYOACAN,20,14,9/13/2013
COYOACAN,37,5,9/13/2013
CUAJIMALPA DE MORELOS,21,4,9/13/2013
CUAUHTEMOC,1,8,9/13/2013
CUAUHTEMOC,0,4,9/13/2013
CUAUHTEMOC,8,3,9/13/2013
CUAUHTEMOC,7,2,9/13/2013
GUSTAVO A. MADERO,13,10,9/13/2013
GUSTAVO A. MADERO,33,7,9/13/2013
GUSTAVO A. MADERO,23,2,9/13/2013
IZTACALCO,34,3,9/13/2013
IZTACALCO,24,1,9/13/2013
IZTAPALAPA,25,8,9/13/2013
IZTAPALAPA,26,7,9/13/2013
IZTAPALAPA,40,7,9/13/2013
IZTAPALAPA,48,1,9/13/2013
MIGUEL HIDALGO,11,4,9/13/2013
MIGUEL HIDALGO,43,4,9/13/2013
MIGUEL HIDALGO,9,3,9/13/2013
MIGUEL HIDALGO,42,1,9/13/2013
MILPA ALTA,28,7,9/13/2013
TLAHUAC,29,20,9/13/2013
TLAHUAC,4,4,9/13/2013
TLALPAN,30,7,9/13/2013
TLALPAN,35,5,9/13/2013
TLALPAN,31,5,9/13/2013
VENUSTIANO CARRANZA,2,5,9/13/2013
VENUSTIANO CARRANZA,3,4,9/13/2013
XOCHIMILCO,32,9,9/13/2013
ALVARO OBREGON,18,4,9/14/2013
ALVARO OBREGON,38,4,9/14/2013
AZCAPOTZALCO,36,3,9/14/2013
BENITO JUAREZ,10,5,9/14/2013
COYOACAN,20,10,9/14/2013
CUAUHTEMOC,0,5,9/14/2013
CUAUHTEMOC,14,3,9/14/2013
CUAUHTEMOC,1,1,9/14/2013
GUSTAVO A. MADERO,23,4,9/14/2013
IZTAPALAPA,26,3,9/14/2013
MIGUEL HIDALGO,11,4,9/14/2013
MIGUEL HIDALGO,9,2,9/14/2013
MIGUEL HIDALGO,43,1,9/14/2013
MIGUEL HIDALGO,16,1,9/14/2013
TLAHUAC,4,3,9/14/2013
TLAHUAC,29,1,9/14/2013
TLALPAN,31,2,9/14/2013
TLALPAN,30,2,9/14/2013
XOCHIMILCO,32,4,9/14/2013
BENITO JUAREZ,10,1,9/15/2013
TLALPAN,30,1,9/15/2013
AZCAPOTZALCO,19,1,9/17/2013
BENITO JUAREZ,10,4,9/17/2013
BENITO JUAREZ,51,4,9/17/2013
BENITO JUAREZ,12,3,9/17/2013
BENITO JUAREZ,45,2,9/17/2013
CUAUHTEMOC,7,1,9/17/2013
CUAUHTEMOC,1,1,9/17/2013
CUAUHTEMOC,8,1,9/17/2013
GUSTAVO A. MADERO,22,4,9/17/2013
GUSTAVO A. MADERO,23,2,9/17/2013
IZTAPALAPA,26,2,9/17/2013
IZTAPALAPA,48,1,9/17/2013
MIGUEL HIDALGO,11,2,9/17/2013
MIGUEL HIDALGO,16,1,9/17/2013
MIGUEL HIDALGO,42,1,9/17/2013
TLALPAN,31,1,9/17/2013
VENUSTIANO CARRANZA,2,2,9/17/2013
ALVARO OBREGON,18,6,9/18/2013
ALVARO OBREGON,17,1,9/18/2013
AZCAPOTZALCO,19,3,9/18/2013
BENITO JUAREZ,51,5,9/18/2013
BENITO JUAREZ,10,4,9/18/2013
COYOACAN,20,12,9/18/2013
COYOACAN,37,4,9/18/2013
CUAJIMALPA DE MORELOS,44,4,9/18/2013
CUAUHTEMOC,1,3,9/18/2013
CUAUHTEMOC,6,2,9/18/2013
CUAUHTEMOC,8,1,9/18/2013
GUSTAVO A. MADERO,33,6,9/18/2013
GUSTAVO A. MADERO,50,4,9/18/2013
GUSTAVO A. MADERO,23,3,9/18/2013
GUSTAVO A. MADERO,22,2,9/18/2013
IZTACALCO,24,4,9/18/2013
IZTAPALAPA,25,8,9/18/2013
IZTAPALAPA,26,2,9/18/2013
MIGUEL HIDALGO,9,4,9/18/2013
MIGUEL HIDALGO,11,3,9/18/2013
MIGUEL HIDALGO,16,1,9/18/2013
TLAHUAC,29,10,9/18/2013
TLALPAN,35,5,9/18/2013
TLALPAN,31,5,9/18/2013
TLALPAN,30,4,9/18/2013
VENUSTIANO CARRANZA,2,2,9/18/2013
ALVARO OBREGON,18,5,9/19/2013
ALVARO OBREGON,17,2,9/19/2013
AZCAPOTZALCO,47,5,9/19/2013
AZCAPOTZALCO,36,1,9/19/2013
BENITO JUAREZ,12,7,9/19/2013
BENITO JUAREZ,10,6,9/19/2013
BENITO JUAREZ,51,5,9/19/2013
COYOACAN,20,10,9/19/2013
COYOACAN,37,2,9/19/2013
CUAJIMALPA DE MORELOS,21,2,9/19/2013
CUAUHTEMOC,0,7,9/19/2013
CUAUHTEMOC,8,2,9/19/2013
CUAUHTEMOC,6,1,9/19/2013
CUAUHTEMOC,7,1,9/19/2013
CUAUHTEMOC,1,1,9/19/2013
GUSTAVO A. MADERO,23,4,9/19/2013
GUSTAVO A. MADERO,50,4,9/19/2013
GUSTAVO A. MADERO,22,3,9/19/2013
GUSTAVO A. MADERO,13,2,9/19/2013
IZTACALCO,24,5,9/19/2013
IZTACALCO,34,1,9/19/2013
IZTAPALAPA,25,7,9/19/2013
IZTAPALAPA,48,6,9/19/2013
IZTAPALAPA,26,2,9/19/2013
IZTAPALAPA,40,2,9/19/2013
MAGDALENA CONTRERAS,27,5,9/19/2013
MIGUEL HIDALGO,11,4,9/19/2013
MIGUEL HIDALGO,42,1,9/19/2013
MIGUEL HIDALGO,16,1,9/19/2013
TLAHUAC,29,7,9/19/2013
TLAHUAC,4,1,9/19/2013
TLALPAN,30,4,9/19/2013
TLALPAN,31,2,9/19/2013
VENUSTIANO CARRANZA,2,3,9/19/2013
XOCHIMILCO,32,8,9/19/2013
ALVARO OBREGON,38,8,9/20/2013
ALVARO OBREGON,18,6,9/20/2013
ALVARO OBREGON,17,1,9/20/2013
AZCAPOTZALCO,19,3,9/20/2013
BENITO JUAREZ,51,8,9/20/2013
BENITO JUAREZ,45,6,9/20/2013
BENITO JUAREZ,10,6,9/20/2013
COYOACAN,20,14,9/20/2013
COYOACAN,37,7,9/20/2013
CUAJIMALPA DE MORELOS,21,4,9/20/2013
CUAUHTEMOC,8,6,9/20/2013
CUAUHTEMOC,0,6,9/20/2013
CUAUHTEMOC,1,4,9/20/2013
GUSTAVO A. MADERO,22,7,9/20/2013
GUSTAVO A. MADERO,33,7,9/20/2013
GUSTAVO A. MADERO,13,7,9/20/2013
GUSTAVO A. MADERO,50,4,9/20/2013
GUSTAVO A. MADERO,23,2,9/20/2013
IZTACALCO,34,3,9/20/2013
IZTAPALAPA,40,20,9/20/2013
IZTAPALAPA,26,13,9/20/2013
IZTAPALAPA,25,10,9/20/2013
IZTAPALAPA,48,1,9/20/2013
MIGUEL HIDALGO,9,6,9/20/2013
MIGUEL HIDALGO,16,1,9/20/2013
MIGUEL HIDALGO,43,1,9/20/2013
MILPA ALTA,28,7,9/20/2013
TLAHUAC,4,15,9/20/2013
TLAHUAC,29,7,9/20/2013
TLALPAN,35,6,9/20/2013
TLALPAN,30,4,9/20/2013
TLALPAN,31,2,9/20/2013
VENUSTIANO CARRANZA,2,6,9/20/2013
VENUSTIANO CARRANZA,3,5,9/20/2013
XOCHIMILCO,32,7,9/20/2013
ALVARO OBREGON,17,4,9/21/2013
ALVARO OBREGON,38,2,9/21/2013
ALVARO OBREGON,46,1,9/21/2013
AZCAPOTZALCO,19,6,9/21/2013
AZCAPOTZALCO,36,1,9/21/2013
BENITO JUAREZ,45,6,9/21/2013
BENITO JUAREZ,51,1,9/21/2013
COYOACAN,20,10,9/21/2013
CUAJIMALPA DE MORELOS,21,2,9/21/2013
CUAUHTEMOC,0,3,9/21/2013
CUAUHTEMOC,1,3,9/21/2013
CUAUHTEMOC,14,2,9/21/2013
CUAUHTEMOC,8,2,9/21/2013
GUSTAVO A. MADERO,23,5,9/21/2013
GUSTAVO A. MADERO,22,3,9/21/2013
GUSTAVO A. MADERO,33,3,9/21/2013
GUSTAVO A. MADERO,50,2,9/21/2013
IZTAPALAPA,26,8,9/21/2013
IZTAPALAPA,48,4,9/21/2013
IZTAPALAPA,25,3,9/21/2013
MIGUEL HIDALGO,9,6,9/21/2013
MIGUEL HIDALGO,42,3,9/21/2013
MIGUEL HIDALGO,16,1,9/21/2013
MIGUEL HIDALGO,43,1,9/21/2013
MILPA ALTA,28,4,9/21/2013
TLAHUAC,29,4,9/21/2013
